Table,Classification,ID,ZH,VN,TH
tower_twogroup.xlsx,desc2,1400,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1401,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1402,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1403,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1404,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1405,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1406,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1407,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1408,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1409,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1410,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1411,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1412,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1413,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1414,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1415,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1416,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1417,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1418,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1419,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1420,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1421,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1422,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1423,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1424,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1425,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1426,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1427,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1428,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1429,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1430,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1431,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1432,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1433,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1434,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีจำนวนแม่ทัพที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1435,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีจำนวนนายพลที่เสียชีวิตรวมกันไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1436,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1437,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1438,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1439,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1440,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1441,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 นาย
tower_twogroup.xlsx,desc2,1442,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
tower_twogroup.xlsx,desc2,1443,两支队伍总阵亡武将不超过2个,"2 đội thắng, số Tướng tử vong không quá 2",ทั้งสองทีมมีนายพลที่เสียชีวิตไม่เกิน 2 คน
